ID,Date,Source,Type,Headline,Relevance Score,URL
ai_12,2025-07-17,caracol.com.co,TRIGGER_EVENT,"Cárcel para alias ‘Matías’, cabecilla de ‘Los Chatas’, implicado en secuestros y extorsiones",0.900,https://caracol.com.co/2025/07/17/carcel-para-alias-matias-cabecilla-de-los-chatas-implicado-en-secuestros-y-extorsiones/
ai_13,2025-07-17,www.alertapaisa.com,TRIGGER_EVENT,"A prisión alias “Matías”; señalado de coordinar secuestros, homicidios selectivos y extorsiones en el Valle de Aburrá",0.900,https://www.alertapaisa.com/noticias/valle-de-aburra/prision-alias-matias-senalado-de-coordinar-secuestros-homicidios
ai_14,2025-07-04,www.elcolombiano.com,TRIGGER_EVENT,"Megaredada contra Los Chatas: capturaron a 15 presuntos extorsionistas en Antioquia",0.900,https://www.elcolombiano.com/antioquia/operativo-contra-los-chatas-quince-capturados-en-antioquia-FJ27958278
ai_15,2025-06-28,www.bluradio.com,TRIGGER_EVENT,"Capturan a cabecilla y presunta lavadora de activos de Los Triana en Medellín",0.900,https://www.bluradio.com/regiones/antioquia/capturan-a-cabecilla-y-presunta-lavadora-de-activos-de-los-triana-en-medellin-rg10
ai_16,2025-06-28,www.bluradio.com,TRIGGER_EVENT,"Capturan a cabecilla y presunta lavadora de activos de Los Triana en Medellín",0.900,https://www.bluradio.com/regiones/antioquia/capturan-a-cabecilla-y-presunta-lavadora-de-activos-de-los-triana-en-medellin-rg10
ai_17,2025-05-20,www.alertapaisa.com,TRIGGER_EVENT,"Sicarios asesinaron a presunto cabecilla de “La Terraza” en Medellín",0.900,https://www.alertapaisa.com/noticias/valle-de-aburra/sicarios-asesinaron-presunto-cabecilla-de-la-terraza-en-medellin
ai_18,2025-05-20,analisisurbano.org,TRIGGER_EVENT,"Cayó alias Adiel: asesinan a presunto jefe de la estructura San Pablo en El Popular I de Medellín",0.900,https://analisisurbano.org/cayo-alias-adiel-asesinan-a-presunto-jefe-de-la-estructura-san-pablo-en-el-popular-i-de-medellin/
ai_19,2025-05-02,www.infobae.com,TRIGGER_EVENT,"Capturaron a cabecilla financiero del Clan del Golfo: junto a él detuvieron a supuesto jefe de sicarios de la organización",0.900,https://www.infobae.com/colombia/2025/05/02/capturaron-a-cabecilla-financiero-del-clan-del-golfo-junto-a-el-detuvieron-a-supuesto-jefe-de-sicarios-de-la-organizacion/
ai_20,2025-04-13,www.infobae.com,TRIGGER_EVENT,"Alias Douglas, líder de la Oficina de Envigado, fue reconocido como vocero de paz por el Gobierno Petro: esta es la razón",0.900,https://www.infobae.com/colombia/2025/04/13/alias-douglas-lider-de-la-oficina-de-envigado-fue-reconocido-como-vocero-de-paz-por-el-gobierno-petro-esta-es-la-razon/
ai_21,2025-04-05,www.elcolombiano.com,TRIGGER_EVENT,"Policía abatió a alias Chirimoya, quinto cabecilla en la línea de mando del Clan del Golfo",0.900,https://www.elcolombiano.com/colombia/abatieron-alias-chirimoya-cabecilla-clan-del-golfo-JB27045693
ai_22,2025-04-05,www.elcolombiano.com,TRIGGER_EVENT,"Policía abatió a alias Chirimoya, quinto cabecilla en la línea de mando del Clan del Golfo",0.900,https://www.elcolombiano.com/colombia/abatieron-alias-chirimoya-cabecilla-clan-del-golfo-JB27045693
ai_23,2025-03-22,isabelzuleta.com,TRIGGER_EVENT,"Estructuras armadas del Valle de Aburrá se comprometen a extender piloto contra extorsión por tres meses en 45 barrios de Medellín, Bello e Itagüí",0.900,https://isabelzuleta.com/estructuras-armadas-valle-de-aburra-se-comprometen-extender-piloto-contra-extorsion-por-tres-meses-en-45-barrios/
ai_24,2025-03-03,www.medellin.gov.co,TRIGGER_EVENT,"“Deben tener claro que no son intocables, hoy los vulnerables son ellos”: alcalde Federico Gutiérrez, tras captura de cabecillas de Robledo y Caicedo",0.900,https://www.medellin.gov.co/es/sala-de-prensa/noticias/captura-de-cabecillas-de-robledo-y-caicedo/
ai_25,2025-03-01,www.elcolombiano.com,CRIME_STAT,"Los Triana",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/los-triana
ai_26,2025-03-01,www.elcolombiano.com,CRIME_STAT,"Los Triana | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/los-triana
ai_27,2025-02-11,casadelasestrategias.com,CRIME_STAT,"Cápsula Análisis de Homicidios 2024-II",0.900,https://casadelasestrategias.com/capsula-analisis-de-homicidios-2024-ii/
ai_28,2025-02-11,casadelasestrategias.com,CRIME_STAT,"Cápsula Análisis de Homicidios 2024-II",0.900,https://casadelasestrategias.com/capsula-analisis-de-homicidios-2024-ii/
ai_29,2024-12-24,caracol.com.co,TRIGGER_EVENT,"Bello: Secuestran a un joven por perder $35 millones en una plataforma de criptomonedas",0.900,https://caracol.com.co/2024/12/24/bello-secuestran-a-un-joven-por-perder-35-millones-en-una-plataforma-de-criptomonedas/
ai_30,2024-12-23,www.ipc.org.co,TRIGGER_EVENT,"Cese de extorsiones en Medellín y Bello inició este 19 de diciembre",0.900,https://www.ipc.org.co/agenciadeprensa/cese-de-extorsiones-en-medellin-y-bello-inicio-este-19-de-diciembre/
ai_31,2024-12-20,caracol.com.co,TRIGGER_EVENT,"Capturaron a seis integrantes de la banda delincuencial Robledo en Medellín",0.900,https://caracol.com.co/2024/12/20/capturaron-a-seis-integrantes-de-la-banda-delincuencial-robledo-en-medellin/
ai_32,2024-12-19,www.infobae.com,TRIGGER_EVENT,"Grupos criminales en Medellín dejarán a un lado las extorsiones en medio de la época navideña",0.900,https://www.infobae.com/colombia/2024/12/19/grupos-criminales-en-medellin-dejaran-a-un-lado-las-extorsiones-en-medio-de-la-epoca-navidena/
ai_33,2024-12-03,mioriente.com,TRIGGER_EVENT,"Por secuestro, extorsión y agresión, presuntos integrantes de banda delincuencial fueron enviados a prisión en Medellín",0.900,https://mioriente.com/medellin/presuntos-integrantes-banda-delincuencial-enviados-prision.html
ai_34,2024-12-02,www.elcolombiano.com,CRIME_STAT,"La Oficina | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/la-oficina
ai_35,2024-12-02,www.historiascontadas.net,TRIGGER_EVENT,"Estructuras armadas del Valle de Aburrá se comprometen a extender plan piloto contra extorsión",0.900,https://www.historiascontadas.net/post/estructuras-armadas-del-valle-de-aburr%C3%A1-se-comprometen-a-extender-plan-piloto-contra-extorsi%C3%B3n-por-t
ai_36,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Capturan a alias 'El Gordo', cabecilla de la banda 'Los Pachelly' en Medellín",0.900,https://www.youtube.com/watch?v=45OjnbUWp3A
ai_37,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=3lVcR6bZ9tY
ai_38,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"Pachelly | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/pachelly
ai_39,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"Mataron en la cárcel a alias ""Titi"", cabecilla de ""Pachelly""",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/mataron-en-la-carcel-a-alias-titi-cabecilla-de-pachelly/10227
ai_40,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"Golpe a los jíbaros carceleros de ""la Terraza""",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/golpe-a-los-jibaros-carceleros-de-la-terraza/7877
ai_41,2024-12-02,www.policia.gov.co,TRIGGER_EVENT,"Golpe a la banda delincuencial “la terraza” en Medellín",0.900,https://www.policia.gov.co/contenido/golpe-banda-delincuencial-terraza-en-medellin
ai_42,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=XFBD_xlXxoU
ai_43,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/shorts/CFnbgmBTNzU
ai_44,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a 12 integrantes de la banda 'Los Pachelly'",0.900,https://www.youtube.com/watch?v=04qBV1Z9RG8
ai_45,2024-12-02,es.wikipedia.org,CRIME_STAT,"Clan del Golfo",0.900,https://es.wikipedia.org/wiki/Clan_del_Golfo
ai_46,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/informe-muestra-reduccion-homicidios-medellin-valle-del-aburra/
ai_47,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de banda criminal 'Los Chatas' en operativo",0.900,https://www.youtube.com/watch?v=uZ1BzYk2y0U
ai_48,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturado alias 'El Flaco', cabecilla de la banda 'Los Pachelly'",0.900,https://www.youtube.com/watch?v=cJ2iAfKcsmg
ai_49,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'Los Pachelly' en operativo contra extorsión",0.900,https://www.youtube.com/watch?v=oewjMGa3I6o
ai_50,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín registró 1.200 homicidios en 2023, la cifra más alta en una década",0.900,https://telemedellin.tv/extorsionistas-fueron-capturados/
ai_51,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/incremento-la-extorsion-al-interior-de-las-carceles-del-valle-de-aburra-fiscalia/
ai_52,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a 12 integrantes de banda criminal 'Los Pachelly'",0.900,https://www.youtube.com/watch?v=gsBpKCPJFFw
ai_53,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/hombres-capturados-por-homicidio-centro-medellin/
ai_54,2024-12-02,www.elespectador.com,CRIME_STAT,"Asesinatos en medellin: Últimas noticias, fotos, videos, artículos de opinión de Asesinatos en medellin",0.900,https://www.elespectador.com/tags/asesinatos-en-medellin/
ai_55,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/aumento-la-extorsion-y-la-estafa-telefonica-en-itagui/
ai_56,2024-12-02,primeraedicioncol.com,TRIGGER_EVENT,"Medellín: 14 capturados por extorsión y homicidio en la comuna 13",0.900,https://primeraedicioncol.com/en-medellin-detienen-a-11-venezolanos-de-la-banda-alexpin/
ai_57,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"La Oficina | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/la-oficina
ai_58,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a alias 'El Flaco', cabecilla de la banda 'Los Pachelly'",0.900,https://www.youtube.com/watch?v=hgkDIH_AFu0
ai_59,2024-12-02,www.policia.gov.co,TRIGGER_EVENT,"Capturados cuatro presuntos integrantes del Clan del Golfo en Antioquia por extorsión y concierto para delinquir",0.900,https://www.policia.gov.co/noticia/capturados-cuatro-presuntos-integrantes-del-clan-del-golfo-en-antioquia-por-extorsion
ai_60,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=Bvjgq4Bzmms
ai_61,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=oO3-JMQf8No
ai_62,2024-12-02,www.youtube.com,CRIME_STAT,"Medellín: 13 muertos en 24 horas, la cifra más alta en 2024",0.900,https://www.youtube.com/watch?v=oHd5f6O4gkY
ai_63,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/incremento-la-extorsion-al-interior-de-las-carceles-del-valle-de-aburra-fiscalia/
ai_64,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"Secuestro | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/secuestro
ai_65,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/capturado-julian-criminal-los-triana/
ai_66,2024-12-02,www.denunciasantioquia.com,TRIGGER_EVENT,"Capturado alias 'Nacho', coordinador de zona del GDO Los Triana en el norte de Medellín",0.900,https://www.denunciasantioquia.com/post/capturado-alias-nacho-coordinador-de-zona-del-gdo-los-triana-en-el-norte-de-medell%C3%ADn
ai_67,2024-12-02,revistaraya.com,TRIGGER_EVENT,"Alias “Terror”: el jefe del Clan del Golfo que hizo campaña con el alcalde de Puerto Triunfo y ficha",0.900,https://revistaraya.com/quien-era-alias-terror-alcalde-de-puerto-triunfo-admite-encuentro-con-el-exjefe-del-clan-del-golfo-durante-su-campana.html
ai_68,2024-12-02,telemedellin.tv,TRIGGER_EVENT,"Medellín: 13 muertos y 10 heridos en enfrentamientos entre bandas criminales en las últimas 24 horas",0.900,https://telemedellin.tv/capturadas-once-personas-por-extorsion-en-el-barrio-belen-rincon/
ai_69,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/implicados-asesinato-periodista-responsabilidad/
ai_70,2024-12-02,telemedellin.tv,TRIGGER_EVENT,"Medellín: 13 capturados por extorsión en la comuna 13",0.900,https://telemedellin.tv/condenan-asesinos-periodista-hermana-envigado/
ai_71,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a 13 integrantes de la banda 'Los Chatas' en operativo contra el microtráfico",0.900,https://www.youtube.com/watch?v=wFeOVgBp_Bc
ai_72,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a presunto cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=oewjMGa3I6o
ai_73,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Valle De Aburrá | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/valle-de-aburra
ai_74,2024-12-02,www.policia.gov.co,TRIGGER_EVENT,"Capturado segundo cabecilla del Clan del Golfo en Carepa, Antioquia",0.900,https://www.policia.gov.co/noticia/capturado-segundo-cabecilla-del-clan-del-golfo-en-carepa-antioquia
ai_75,2024-12-02,www.elcolombiano.com,CRIME_STAT,"La Oficina | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/la-oficina
ai_76,2024-11-25,www.policia.gov.co,TRIGGER_EVENT,"26 capturados en operativos contra la extorsión y el secuestro en el Valle de Aburrá",0.900,https://www.policia.gov.co/noticia/26-capturados-en-operativos-contra-extorsion-secuestro-en-valle-aburra
ai_77,2024-10-24,www.alertapaisa.com,TRIGGER_EVENT,"Alias “Carlitos” temido coordinador de Los Pachelly cayó en Bello",0.900,https://www.alertapaisa.com/noticias/valle-de-aburra/alias-carlitos-temido-coordinador-de-los-pachelly-cayo-en-bello
ai_78,2024-10-12,analisisurbano.org,TRIGGER_EVENT,"Capturan a presuntos extorsionistas y secuestradores en Medellín: 9 detenidos en San Antonio de Prado y Robledo",0.900,https://analisisurbano.org/capturan-a-presuntos-extorsionistas-y-secuestradores-en-medellin-9-detenidos-en-san-antonio-de-prado-y-robledo/
ai_79,2024-09-21,www.elcolombiano.com,CRIME_STAT,"Colonización criminal del Valle de Aburrá llegó a 29 municipios",0.900,https://www.elcolombiano.com/antioquia/colonizacion-criminal-del-valle-de-aburra-llego-a-29-municipios-PF25462863
ai_80,2024-09-03,www.infobae.com,TRIGGER_EVENT,"Presunto cabecilla de un grupo delincuencial fue capturado mientras celebraba su cumpleaños",0.900,https://www.infobae.com/colombia/2024/09/03/presunto-cabecilla-de-un-grupo-delincuencial-fue-capturado-mientras-celebraba-su-cumpleanos/
ai_81,2024-09-03,caracol.com.co,TRIGGER_EVENT,"En celebración del cumpleaños, capturaron a “Abelito”, presunto cabecilla de Los Pachelly",0.900,https://caracol.com.co/2024/09/03/en-celebracion-del-cumpleanos-capturaron-a-abelito-presunto-cabecilla-de-los-pachelly/
ai_82,2024-09-03,qhubomedellin.com,TRIGGER_EVENT,"EN VIDEO: Abelito, presunto cabecilla de Pachelly, cayó en lujosa casa de Bello",0.900,https://qhubomedellin.com/actualidad/local/orden-publico/en-video-abelito-presunto-cabecilla-de-pachelly-cayo-en-lujosa-casa-de-bello-LA25343811
ai_83,2024-09-02,www.elcolombiano.com,TRIGGER_EVENT,"A alias Abelito, presunto cabecilla de la banda Pachelly, la Policía lo capturó como regalo de cumpleaños",0.900,https://www.elcolombiano.com/antioquia/capturaron-a-abelito-senalado-cabecilla-de-pachelly-bello-GH25336033
ai_84,2024-07-15,www.infobae.com,TRIGGER_EVENT,"Así cayeron 17 presuntos extorsionistas de Los Pachelly en Bello, al norte de Medellín",0.900,https://www.infobae.com/colombia/2024/07/15/a-la-carcel-fueron-enviados-17-presuntos-extorsionistas-de-los-pachelly-en-bello-en-el-norte-de-medellin/
ai_85,2024-07-15,caracol.com.co,TRIGGER_EVENT,"Fue capturado alias “El Negro”, cabecilla del Clan del Golfo en El Bagre, Antioquia",0.900,https://caracol.com.co/2024/07/15/fue-capturado-alias-el-negro-cabecilla-del-clan-del-golfo-en-el-bagre-antioquia/
ai_86,2024-07-13,www.infobae.com,TRIGGER_EVENT,"Golpe a Los Pachelly: 17 miembros fueron capturados por cobrar extorsiones en Antioquia",0.900,https://www.infobae.com/colombia/2024/07/13/golpe-a-los-pachelly-17-miembros-fueron-capturados-por-cobrar-extorsiones-en-antioquia/
ai_87,2024-06-13,caracol.com.co,TRIGGER_EVENT,"Capturaron en Bello a cabecillas de Los Pachelly por enviar cocaína a 3 continentes",0.900,https://caracol.com.co/2024/06/13/capturaron-en-bello-a-cabecillas-de-los-pachelly-por-enviar-cocaina-a-3-continentes/
ai_88,2024-04-29,www.elcolombiano.com,TRIGGER_EVENT,"A “Pichi Belén”, histórico cabecilla de La Oficina, lo detuvieron, pero luego lo soltaron en El Poblado",0.900,https://www.elcolombiano.com/medellin/pichi-belen-liberado-jefe-oficina-de-envigado-ON24384749
ai_89,2024-03-09,www.elcolombiano.com,TRIGGER_EVENT,"Asesinato de Pichi Gordo, ¿otra venganza entre capos de La Oficina?",0.900,https://www.elcolombiano.com/medellin/asesinato-de-pichi-gordo-otra-venganza-entre-capos-de-la-oficina-OM23943904
ai_90,2024-03-08,www.infobae.com,TRIGGER_EVENT,"Sicariato en Medellín: asesinaron a alias Pichi Gordo, excabecilla de la banda La Oficina",0.900,https://www.infobae.com/colombia/2024/03/08/sicariato-en-medellin-asesinaron-a-alias-pichi-gordo-excabecilla-de-la-banda-la-oficina/
ai_91,2024-03-08,www.infobae.com,TRIGGER_EVENT,"La violenta historia de ‘Pichi Gordo’, el excabecilla de la Oficina y la Terraza asesinado en Medellín",0.900,https://www.infobae.com/colombia/2024/03/08/quien-era-pichi-gordo-excabecilla-de-la-oficina-y-la-terraza-asesinado-en-medellin-hacia-parte-de-la-paz-total/
ai_92,2024-03-08,entrecejayceja.co,TRIGGER_EVENT,"Este era «Pichi Gordo» reconocido cabecilla de La Oficina y La Terraza asesinado ayer en Medellín",0.900,https://entrecejayceja.co/noticias/este-era-pichi-gordo-reconocido-cabecilla-de-la-oficina-y-la-terraza-asesinado-ayer-en-medellin/
ai_93,2023-09-29,www.infobae.com,TRIGGER_EVENT,"Cayó en Medellín importante cabecilla del Clan del Golfo: así fue su captura",0.900,https://www.infobae.com/colombia/2023/09/29/cayo-en-medellin-importante-cabecilla-del-clan-del-golfo-asi-fue-su-captura/
ai_94,2023-09-13,www.alertapaisa.com,TRIGGER_EVENT,"Alias ""Pipeta"" reconocido jibaro del Clan de Golfo cayó en el municipio de Cañasgordas, Antioquia",0.900,https://www.alertapaisa.com/noticias/antioquia/en-percepcion-capturaron-alias-pipeta-senalado-integrante-del-clan-del-golfo
ai_95,2023-09-12,admin.qhubomedellin.com,TRIGGER_EVENT,"Capturan a señalado cabecilla del Clan del Golfo en el Bajo Cauca",0.900,https://admin.qhubomedellin.com/tag/cabecilla/feed/
ai_96,2023-08-23,www.semana.com,TRIGGER_EVENT,"Impactante secuestro en Medellín: menor fue interceptado y cobraron $2 millones por su liberación",0.900,https://www.semana.com/nacion/medellin/articulo/impactante-secuestro-en-medellin-menor-fue-interceptado-y-cobraron-2-millones-por-su-liberacion/202346/
ai_97,2023-08-23,www.semana.com,TRIGGER_EVENT,"Impactante secuestro en Medellín: menor fue interceptado y cobraron $2 millones por su liberación",0.900,https://www.semana.com/nacion/medellin/articulo/impactante-secuestro-en-medellin-menor-fue-interceptado-y-cobraron-2-millones-por-su-liberacion/202346/
ai_98,2023-06-13,www.elcolombiano.com,CRIME_STAT,"¿Quién es quién en el crimen organizado del Valle de Aburrá?",0.900,https://www.elcolombiano.com/colombia/estos-son-17-cabecillas-bandas-crimen-organizado-paz-total-medellin-JG21720779
ai_99,2023-05-30,www.infobae.com,TRIGGER_EVENT,"Obligar a niños a consumir drogas para luego convertirlos en jíbaros: la macabra estrategia del clan del Golfo en Antioquia",0.900,https://www.infobae.com/colombia/2023/05/30/obligar-a-ninos-a-consumir-drogas-para-luego-convertirlos-en-jibaros-la-macabra-estrategia-del-clan-del-golfo-en-antioquia/
ai_100,2023-03-01,www.elcolombiano.com,TRIGGER_EVENT,"Mataron a dos peces gordos del Clan del Golfo: ¿ajustes internos?",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/mataron-a-dos-peces-gordos-del-clan-del-golfo-ajustes-internos/11200
ai_101,2022-11-17,focusnoticias.com,TRIGGER_EVENT,"Cae banda de ‘Los Pachelly’",0.900,https://focusnoticias.com/cae-banda-de-los-pachelly/
ai_102,2022-11-15,coosmovision.com,TRIGGER_EVENT,"Capturado el presunto jefe de los Pachelly en Doradal Antioquia, mientras realizaba una fiesta para celebrar su cumpleaños",0.900,https://coosmovision.com/capturado-el-presunto-jefe-de-los-pachelly-en-doradal-antioquia-mientras-realizaba-una-fiesta-para-celebrar-su-cumpleanos/96/
ai_103,2021-11-01,www.elcolombiano.com,CRIME_STAT,"El ajedrez del crimen organizado en el Aburrá",0.900,https://www.elcolombiano.com/antioquia/el-ajedrez-del-crimen-organizado-en-el-aburra-HL15966076
ai_104,2021-09-15,diariolalibertad.com,TRIGGER_EVENT,"A la cárcel siete integrantes del grupo delincuencial 'Los Pachelly' por secuestros",0.900,https://diariolalibertad.com/sitio/2021/09/15/a-la-carcel-siete-integrantes-del-grupo-delincuencial-los-pachelly-por-secuestros/
ai_105,2021-07-01,www.elcolombiano.com,CRIME_STAT,"Suben muertes en nororiente de Medellín por crisis en ""la Terraza"" y un asesino en serie",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/suben-muertes-en-nororiente-de-medellin-por-crisis-en-la-terraza-y-un-asesino-en-serie/10693
ai_106,2018-07-11,www.infobae.com,TRIGGER_EVENT,"Terror en la Comuna 13 de Medellín por toque de queda y fronteras invisibles",0.900,https://www.infobae.com/america/colombia/2018/07/11/terror-en-la-comuna-13-de-medellin-por-toque-de-queda-y-fronteras-invisibles/
