ID,Date,Source,Type,Headline,Relevance Score,URL
ai_14,2024-12-02,revistaraya.com,TRIGGER_EVENT,"RAYA revela declaraciones de miembros de La Terraza, la banda criminal por la que fue condenado el secretario de seguridad de Federico Gutiérrez",0.900,https://revistaraya.com/la-terraza-la-banda-criminal-por-la-que-fue-condenado-el-secretario-de-seguridad-de-federico-gutierrez.html
ai_15,2024-12-02,www.elcolombiano.com,CRIME_STAT,"La Terraza | Revelaciones del bajo mundo - Part 2",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/la-terraza/page/2
ai_16,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Captura de cabecilla de 'La Oficina' en Robledo",0.900,https://www.youtube.com/watch?v=04qBV1Z9RG8
ai_17,2024-12-02,www.policia.gov.co,TRIGGER_EVENT,"Capturado cabecilla urbano y tres sicarios del GAO Clan del Golfo por homicidio agravado",0.900,https://www.policia.gov.co/noticia/capturado-cabecilla-urbano-tres-sicarios-del-gao-clan-del-golfo-por-homicidio-agravado
ai_18,2024-12-02,es.wikipedia.org,CRIME_STAT,"Oficina de Envigado",0.900,https://es.wikipedia.org/wiki/Oficina_de_Envigado
ai_19,2024-12-02,revistaraya.com,TRIGGER_EVENT,"Hablan los exjefes de la Oficina de Envigado en proceso de paz: “Apoyamos a varias alcaldías de Medellín”",0.900,https://revistaraya.com/hablan-los-exjefes-de-la-oficina-de-envigado-en-proceso-de-paz-apoyamos-a-varias-alcaldias-de-medellin.html
ai_20,2024-12-02,www.elcolombiano.com,CRIME_STAT,"¿Y quién responde por los muertos de ""la Oficina""?",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/%C2%BFy-quien-responde-por-los-muertos-de-la-oficina/5822
ai_21,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a alias 'El Gordo', cabecilla de la banda 'Los Pachelly'",0.900,https://www.youtube.com/watch?v=DKB3y81cgN0
ai_22,2024-12-02,qhubomedellin.com,TRIGGER_EVENT,"EN VIDEO: ¡Capturaron a 6! Le cayeron a Los del 12 y a los de Robledo por robo de vehículos",0.900,https://qhubomedellin.com/actualidad/local/orden-publico/autoridades-le-cayeron-a-los-del-12-y-a-los-de-robledo-por-robo-de-vehiculos-NJ25868126
ai_23,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 1.200 homicidios en 2024, la mayoría por ajustes de cuentas",0.900,https://telemedellin.tv/desmantelan-grupos-robledo-los-del-12-banda/
ai_24,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín: Capturan a alias 'El Flaco', cabecilla de la banda 'Los Chatas'",0.900,https://www.youtube.com/watch?v=gsBpKCPJFFw
ai_25,2024-12-02,www.personeriamedellin.gov.co,CRIME_STAT,"Medellín crime statistics report",0.900,https://www.personeriamedellin.gov.co/wp-content/uploads/2024/04/INFORME-ANUAL-DHH_2023_compressed.pdf
ai_26,2024-11-18,www.publimetro.co,TRIGGER_EVENT,"Supuestos integrantes del Clan del Golfo extorsionaron a comerciante y secuestraron a su hijo",0.900,https://www.publimetro.co/medellin/2024/11/18/supuestos-integrantes-del-clan-del-golfo-extorsionaron-a-comerciante-y-secuestraron-a-su-hijo/
ai_27,2024-11-01,www.cgfm.mil.co,TRIGGER_EVENT,"Ejército y Fiscalía capturan a integrante de Los Chatas en el Valle de Aburrá, Antioquia",0.900,https://www.cgfm.mil.co/es/multimedia/noticias/ejercito-y-fiscalia-capturan-integrante-de-los-chatas-en-el-valle-de-aburra
ai_28,2024-11-01,www.elcolombiano.com,TRIGGER_EVENT,"Clan Del Golfo | Revelaciones del bajo mundo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/clan-del-golfo
ai_29,2024-10-13,www.infobae.com,TRIGGER_EVENT,"La Oficina, la empresa criminal que ofrece seguridad a capos de la mafia extranjeros en Medellín: pueden vacacionar y hacer negocios",0.900,https://www.infobae.com/colombia/2024/10/13/la-oficina-la-empresa-criminal-que-ofrece-seguridad-a-capos-de-la-mafia-extranjeros-en-medellin-pueden-vacacionar-y-hacer-negocios/
ai_30,2024-10-08,analisisurbano.org,TRIGGER_EVENT,"Capturan a tres presuntos extorsionistas de La Terraza en Medellín: exigirían millonarias sumas a empresario",0.900,https://analisisurbano.org/capturan-a-tres-presuntos-extorsionistas-de-la-terraza-en-medellin-exigirian-millonarias-sumas-a-empresario/
ai_31,2024-10-03,www.alertapaisa.com,TRIGGER_EVENT,"Capturado el coordinador logístico de la estructura ""Los Chatas"" en Bello",0.900,https://www.alertapaisa.com/noticias/valle-de-aburra/capturado-el-coordinador-logistico-de-la-estructura-los-chatas-en-bello
ai_32,2024-08-10,caracol.com.co,TRIGGER_EVENT,"Integrantes de ""La Terraza"", distribuían drogas en carros de transporte de alimentos",0.900,https://caracol.com.co/2024/08/10/integrantes-de-la-terraza-distribuian-drogas-en-carros-de-transporte-de-alimentos/
ai_33,2024-07-03,www.infobae.com,TRIGGER_EVENT,"Por qué capturaron y luego liberaron a sospechoso de asesinar a ‘Pichi Gordo’, cabecilla de La Terraza",0.900,https://www.infobae.com/colombia/2024/07/03/capturaron-y-luego-dejaron-libre-a-sospechoso-del-asesinato-de-pichi-gordo/
ai_34,2024-04-22,www.elcolombiano.com,CRIME_STAT,"División interna del Clan del Golfo estaría elevando los homicidios en el Suroeste antioqueño",0.900,https://www.elcolombiano.com/antioquia/division-clan-del-golfo-homicidios-suroeste-AG24336688
ai_35,2023-09-29,www.infobae.com,TRIGGER_EVENT,"Cayó en Medellín importante cabecilla del Clan del Golfo: así fue su captura",0.900,https://www.infobae.com/colombia/2023/09/29/cayo-en-medellin-importante-cabecilla-del-clan-del-golfo-asi-fue-su-captura/
ai_36,2023-06-13,www.elcolombiano.com,CRIME_STAT,"¿Quién es quién en el crimen organizado del Valle de Aburrá?",0.900,https://www.elcolombiano.com/colombia/estos-son-17-cabecillas-bandas-crimen-organizado-paz-total-medellin-JG21720779
ai_37,2021-02-15,www.medellin.gov.co,TRIGGER_EVENT,"Medellín fortalece su estrategia de seguridad con nuevos golpes contra el crimen organizado",0.900,https://www.medellin.gov.co/es/sala-de-prensa/noticias/medellin-fortalece-su-estrategia-de-seguridad-con-nuevos-golpes-contra-el-crimen-organizado/
ai_38,2017-01-01,www.elcolombiano.com,CRIME_STAT,"El pulpo de “la Oficina” sigue vivo",0.900,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/el-pulpo-de-la-oficina-sigue-vivo/8616
ai_39,2025-02-18,h13n.com,TRIGGER_EVENT,"El “Bebé” del crimen: capturan a presunto coordinador y dinamizador de delitos en Belén Rincón",0.850,https://h13n.com/el-bebe-del-crimen-capturan-a-presunto-coordinador-y-dinamizador-de-delitos-en-belen-rincon/
ai_40,2024-12-02,inhabilidades.policia.gov.co,TRIGGER_EVENT,"Capturado en Medellín presunto integrante del “clan del golfo”",0.850,http://inhabilidades.policia.gov.co/noticia/capturado-en-medellin-presunto-integrante-del-clan-del-golfo
ai_41,2025-05-28,www.medellin.gov.co,TRIGGER_EVENT,"Capturan 'El Ghetto', red que secuestraba y extorsionaba a turistas",0.800,https://www.medellin.gov.co/es/sala-de-prensa/noticias/captura-de-una-red-que-secuestraba-y-extorsionaba-a-turistas-en-discotecas-del-parque-lleras/
ai_42,2025-07-01,www.elcolombiano.com,TRIGGER_EVENT,"Douglas | Revelaciones del bajo mundo",0.700,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/douglas
ai_43,2024-12-23,www.ipc.org.co,TRIGGER_EVENT,"Cese de extorsiones en Medellín y Bello inició este 19 de diciembre",0.700,https://www.ipc.org.co/agenciadeprensa/cese-de-extorsiones-en-medellin-y-bello-inicio-este-19-de-diciembre/
ai_44,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Robledo | Revelaciones del bajo mundo",0.700,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/robledo
ai_45,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Valle De Aburrá | Revelaciones del bajo mundo",0.700,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/valle-de-aburra
ai_46,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 10 muertos en 24 horas, la mayoría en enfrentamientos entre bandas",0.700,https://telemedellin.tv/capturados-integrantes-del-clan-del-golfo/
ai_47,2024-11-29,analisisurbano.org,TRIGGER_EVENT,"Seis capturados en Medellín por extorsión gracias a denuncias ciudadanas",0.700,https://analisisurbano.org/seis-capturados-en-medellin-por-extorsion-gracias-a-denuncias-ciudadanas/
ai_48,2024-11-01,www.cgfm.mil.co,TRIGGER_EVENT,"Ejército y Policía capturaron a dos integrantes del Clan del Golfo, quienes pretendían reclutar a un menor de edad en Nechí, Antioquia",0.700,https://www.cgfm.mil.co/es/multimedia/noticias/ejercito-y-policia-capturaron-dos-integrantes-del-clan-del-golfo-quienes
ai_49,2024-10-14,www.infobae.com,TRIGGER_EVENT,"Clan del Golfo liberó a dos presuntos integrantes del ELN que estaban retenidos en Antioquia",0.700,https://www.infobae.com/colombia/2024/10/14/clan-del-golfo-libero-a-dos-presuntos-integrantes-del-eln-que-estaban-retenidos-en-antioquia/
ai_50,2024-06-22,www.infobae.com,CRIME_STAT,"Por incremento en extorsiones en Medellín solicitan medidas al Gobierno nacional",0.700,https://www.infobae.com/colombia/2024/06/22/por-incremento-en-extorsiones-en-medellin-solicitan-medidas-al-gobierno-nacional/
ai_51,2021-12-02,www.policia.gov.co,TRIGGER_EVENT,"Ofensiva contra el tráfico de estupefacientes en el Valle de Aburrá",0.700,https://www.policia.gov.co/noticia/ofensiva-contra-trafico-estupefacientes-en-valle-aburra
ai_52,2024-12-02,www.minuto30.com,CRIME_STAT,"Medellín: 2024 cerrará con menos de 400 homicidios, la cifra más baja en 50 años",0.600,https://www.minuto30.com/preocupante-aumento-de-homicidios-en-el-valle-de-aburra-durante-el-fin-de-semana/544799/
ai_53,2024-12-02,www.minuto30.com,CRIME_STAT,"Medellín: 2024 cerraría con menos de 400 homicidios, la cifra más baja en 50 años",0.600,https://www.minuto30.com/duro-golpe-contra-crimen-valle-de-aburra/1392229/
ai_54,2024-12-02,www.minuto30.com,CRIME_STAT,"Medellín: 2024 cerraría con menos de 400 homicidios, la cifra más baja en 50 años",0.600,https://www.minuto30.com/tag/casos-de-homicidio-en-2024-en-medellin/
ai_55,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Combos | Revelaciones del bajo mundo",0.600,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/combos
ai_56,2024-12-02,primeraedicioncol.com,CRIME_STAT,"Medellín: 10 muertos y 11 heridos en fin de semana violento",0.600,https://primeraedicioncol.com/en-medellin-detienen-a-11-venezolanos-de-la-banda-alexpin/
ai_57,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín: 2024 cerraría con menos de 400 homicidios, la cifra más baja en 50 años",0.600,https://telemedellin.tv/captura-microtrafico-y-hurto-medellin/
ai_58,2024-01-29,www.coosmovision.com,TRIGGER_EVENT,"11 personas capturadas en el Valle de Aburrá por extorsión y otros delitos",0.600,https://www.coosmovision.com/11-personas-capturadas-en-el-valle-de-aburra-por-extorsion-y-otros-delitos/6/
ai_59,2023-11-23,caracol.com.co,CRIME_STAT,"El 44% de los homicidios ocurridos este año en el Valle de Aburrá se han esclarecido",0.600,https://caracol.com.co/2023/11/23/el-44-de-los-homicidios-ocurridos-este-ano-en-el-valle-de-aburra-se-han-esclarecido/
ai_60,2023-07-17,www.medellin.gov.co,TRIGGER_EVENT,"En operativos contra el crimen organizado se ejecutaron dos capturas y se incautaron cuatro armas de fuego",0.600,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-operativos-contra-el-crimen-organizado-se-ejecutaron-dos-capturas-y-se-incautaron-cuatro-armas-de-fuego/
ai_61,2023-01-20,casadelasestrategias.com,CRIME_STAT,"Análisis de homicidios en Medellín, Diciembre 2022",0.600,https://casadelasestrategias.com/analisis-mensual-de-homicidios-diciembre-de-2022/
ai_62,2022-01-15,www.medellin.gov.co,CRIME_STAT,"Con inteligencia y tecnología, Medellín logra los primeros resultados del año contra el homicidio y el microtráfico",0.600,https://www.medellin.gov.co/es/sala-de-prensa/noticias/con-inteligencia-y-tecnologia-medellin-logra-los-primeros-resultados-del-ano-contra-el-homicidio-y-el-microtrafico/
ai_63,2020-12-04,www.alertapaisa.com,TRIGGER_EVENT,"Capturan a 22 policías por presuntas alianzas con la delincuencia en Medellín",0.600,https://www.alertapaisa.com/noticias/valle-de-aburra/capturan-22-policias-por-presuntas-alianzas-con-la-delincuencia-en
ai_64,2020-12-04,caracol.com.co,TRIGGER_EVENT,"Capturan a 22 policías por supuestos casos de corrupción en Medellín",0.600,https://caracol.com.co/emisora/2020/12/04/medellin/1607100059_310621.html
ai_65,2020-06-01,www.minuto30.com,CRIME_STAT,"Homicidios del Valle de Aburrá se han transformado",0.600,https://www.minuto30.com/amp/homicidios-valle-de-aburra/1050728/
ai_66,2025-11-21,www.wradio.com.co,CRIME_STAT,"Delegación de Paz urbana denuncia un desfase en el reporte de homicidios en el Valle de Aburrá",0.400,https://www.wradio.com.co/2025/11/21/delegacion-de-paz-urbana-denuncia-un-desfase-en-el-reporte-de-homicidios-en-el-valle-de-aburra/
ai_67,2024-12-02,www.minuto30.com,CRIME_STAT,"Medellín: 2024 cerraría con menos de 300 homicidios, la cifra más baja en 50 años",0.400,https://www.minuto30.com/noviembre-contundente-este-mes-han-capturado-17-homicidas-en-el-valle-de-aburra/1157105/
ai_68,2024-04-12,www.infobae.com,TRIGGER_EVENT,"Escalada de secuestros exprés en el Valle de Aburrá: van dos casos en Bello en una semana",0.400,https://www.infobae.com/colombia/2024/04/12/escalada-de-secuestros-expres-en-el-valle-de-aburra-van-dos-casos-en-bello-en-una-semana/
ai_69,2024-02-27,enotroangulo.com.co,CRIME_STAT,"52% redujo la extorsión en Medellín al inicio de este 2024",0.400,https://enotroangulo.com.co/52-redujo-la-extorsion-en-medellin-al-inicio-de-este-2024/
ai_70,2023-12-02,oas.policia.gov.co,CRIME_STAT,"Contundentes resultados operativos contra el homicidio en el Valle de Aburrá",0.400,https://oas.policia.gov.co/noticia/contundentes-resultados-operativos-contra-homicidio-en-valle-aburra
ai_71,2020-09-06,analisisurbano.org,TRIGGER_EVENT,"Sijín de la Policía capturó a dos integrantes de la banda el Trianón de Envigado",0.400,https://analisisurbano.org/sijin-de-la-policia-capturo-a-dos-integrantes-de-la-banda-el-trianon-de-envigado/
ai_72,2019-09-01,elhomenoticias.com,TRIGGER_EVENT,"16 capturados por lavar activos",0.400,https://elhomenoticias.com/tag/16-capturados-por-lavar-activos/
ai_73,2024-12-02,es.wikipedia.org,CRIME_STAT,"Clan del Golfo",0.300,https://es.wikipedia.org/wiki/Clan_del_Golfo
ai_74,2024-12-02,www.minuto30.com,CRIME_STAT,"Medellín: 2024 cerraría con menos de 400 homicidios, la cifra más baja en 50 años",0.300,https://www.minuto30.com/el-valle-de-aburra-se-ha-convertido-en-punto-negro-para-bajar-cifras-de-homicidios-en-antioquia/531862/
ai_75,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Bandas | Revelaciones del bajo mundo",0.300,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/bandas
ai_76,2024-12-02,www.elcolombiano.com,CRIME_STAT,"El Inspector | Revelaciones del bajo mundo - Part 8",0.300,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/crimen/el-inspector/page/8
ai_77,2024-12-02,es.wikipedia.org,CRIME_STAT,"Clan del Golfo",0.300,https://es.wikipedia.org/wiki/Clan_del_Golfo
ai_78,2024-12-02,rebelion.org,CRIME_STAT,"Medellín diez años después de la «Operación Orión»",0.300,https://rebelion.org/medellin-diez-anos-despues-de-la-operacion-orion/
ai_79,2024-12-02,h13n.com,TRIGGER_EVENT,"Los Triana | Hora 13 Noticias",0.300,https://h13n.com/tag/los-triana/
ai_80,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín crime news",0.300,https://www.youtube.com/watch?v=h32OCfBHP-c
ai_81,2024-12-02,inbio.uca.es,CRIME_STAT,"Medellín crime statistics and trends report",0.300,https://inbio.uca.es/wp-content/uploads/2017/09/MEMORIAS-SILAE-2017-VF2.pdf
ai_82,2024-12-02,www.elcolombiano.com,CRIME_STAT,"Tres días de aguda violencia en el Valle de Aburrá",0.300,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/tres-dias-de-aguda-violencia-en-el-valle-de-aburra/5750
ai_83,2024-12-02,alertasstg.blob.core.windows.net,CRIME_STAT,"Medellín crime statistics report",0.300,https://alertasstg.blob.core.windows.net/informes/211.pdf
ai_84,2024-12-02,es.wikipedia.org,CRIME_STAT,"Cronología del Cartel de Medellín",0.300,https://es.wikipedia.org/wiki/Anexo:Cronolog%C3%ADa_del_Cartel_de_Medell%C3%ADn
ai_85,2024-12-02,es.wikipedia.org,CRIME_STAT,"Clan del Golfo",0.300,https://es.wikipedia.org/wiki/Clan_del_Golfo
ai_86,2024-01-30,analisisurbano.org,CRIME_STAT,"Tendencia a la baja en la cifra de homicidios: Valle de Aburrá cerró 2023 con una reducción del 3.4 %",0.300,https://analisisurbano.org/tendencia-a-la-baja-en-la-cifra-de-homicidios-valle-de-aburra-cerro-2023-con-una-reduccion-del-3-4/
ai_87,2024-01-27,www.personeriamedellin.gov.co,CRIME_STAT,"Más de 1500 homicidios se registraron en Medellín entre los años 2020 a 2023",0.300,https://www.personeriamedellin.gov.co/mas-de-1500-homicidios-se-registraron-en-medellin-entre-los-anos-2020-a-2023/
ai_88,2023-03-09,www.elcolombiano.com,TRIGGER_EVENT,"Una nueva racha violenta en el Valle de Aburrá: seis personas fueron asesinadas este miércoles",0.300,https://www.elcolombiano.com/medellin/seis-homicidios-el-miercoles-8-de-marzo-en-el-valle-de-aburra-JA20752597
ai_89,2023-02-01,www.alertapaisa.com,CRIME_STAT,"29 personas fueron asesinadas en enero de 2023 en Medellín",0.300,https://www.alertapaisa.com/noticias/valle-de-aburra/29-personas-fueron-asesinadas-en-enero-de-2023-en-medellin
ai_90,2022-01-01,www.elcolombiano.com,CRIME_STAT,"Las dos caras de los homicidios de 2021 en Medellín",0.300,https://www.elcolombiano.com/blogs/revelacionesdelbajomundo/las-dos-caras-de-los-homicidios-de-2021-en-medellin/10850
ai_91,2019-09-30,www.medellin.gov.co,CRIME_STAT,"LIBRO CARACTERIZACION DEL HOMICIDIO",0.300,https://www.medellin.gov.co/es/wp-content/uploads/2022/10/caracterizacion-del-homicidio-en-medellin.pdf
ai_92,2024-12-02,www.policia.gov.co,CRIME_STAT,"Estadística delictiva",0.200,https://www.policia.gov.co/estadistica-delictiva
ai_93,2019-12-01,www.scielo.org.mx,CRIME_STAT,"La violencia delictiva, el Estado y la sociedad civil: Ciudad Juárez, Medellín y Río de Janeiro",0.200,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2683-28522019000200157&lng=es&nrm=iso
