ID,Date,Source,Type,Headline,Relevance Score,URL
ai_10,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín registra 1.200 homicidios en 2024, la mayoría vinculados a disputas entre bandas criminales",0.900,https://telemedellin.tv/cayo-alias-agapo-segundo-cabecilla-los-pachelly/
ai_11,2024-12-02,www.infobae.com,TRIGGER_EVENT,"Cayó alias Richard, cabecilla financiero de La Terraza, en Bello, Antioquia: le incautaron un libro con registros contables por más de $1.000 millones",0.900,https://www.infobae.com/colombia/2025/07/10/cayo-alias-richard-cabecilla-financiero-de-la-terraza-en-bello-antioquia-le-incautaron-un-libro-con-registros-contables-por-mas-de-1000-millones/
ai_12,2024-12-02,telemedellin.tv,CRIME_STAT,"Medellín registra 1.200 homicidios en 2024, con aumento en comunas del nororiente",0.900,https://telemedellin.tv/capturan-a-alias-yordi-cabecilla-la-terraza/
ai_13,2024-12-02,www.elcolombiano.com,TRIGGER_EVENT,"Cayó en Bello presunto jefe financiero de La Terraza; ya van varios golpes a esa banda en este mes",0.900,https://www.elcolombiano.com/antioquia/capturado-ricardo-abel-palacio-herrera-alias-richard-jefe-financiero-banda-la-terraza-delincuencia-medellin-GN28074156
ai_14,2023-02-23,www.elcolombiano.com,TRIGGER_EVENT,"Cayó cabecilla de Pachelly, señalado de homicidios y extorsión",0.900,https://www.elcolombiano.com/antioquia/capturaron-a-cabecilla-de-pachelly-alias-vargas-MH20502952
ai_15,2025-12-01,www.alertapaisa.com,TRIGGER_EVENT,"Suroeste: Cayeron 5 del Clan del Golfo señalados de extorsionar caficultores con cobros de hasta $34 millones",0.800,https://www.alertapaisa.com/noticias/antioquia/suroeste-cayeron-5-del-clan-del-golfo-senalados-de-extorsionar-caficultores-con-cobros-de-hasta-34-millones
ai_16,2025-11-30,www.eluniversal.com.co,TRIGGER_EVENT,"Duro golpe al Clan del Golfo: cayó alias ‘Piña’ el terror del sur de Bolívar",0.800,https://www.eluniversal.com.co/sucesos/2025/11/30/duro-golpe-al-clan-del-golfo-cayo-alias-pina-el-terror-del-sur-de-bolivar/
ai_17,2025-11-26,focusnoticias.com,TRIGGER_EVENT,"Fuerte golpe contra el Clan del Golfo: 10 capturados y poderoso arsenal incautado",0.800,https://focusnoticias.com/fuerte-golpe-contra-el-clan-del-golfo/
ai_18,2025-07-04,www.elcolombiano.com,TRIGGER_EVENT,"Megaredada contra Los Chatas: capturaron a 15 presuntos extorsionistas en Antioquia",0.800,https://www.elcolombiano.com/antioquia/operativo-contra-los-chatas-quince-capturados-en-antioquia-FJ27958278
ai_19,2025-06-16,analisisurbano.org,TRIGGER_EVENT,"[Video] Barbosa, Antioquia: detienen a cuatro presuntos integrantes de “Los Chatas” por homicidio",0.800,https://analisisurbano.org/video-barbosa-antioquia-detienen-a-cuatro-presuntos-integrantes-de-los-chatas-por-homicidio/
ai_20,2024-12-02,www.infobae.com,TRIGGER_EVENT,"Operativo policial incauta seis toneladas de marihuana de Los Chatas en Antioquia: hay seis capturados",0.800,https://www.infobae.com/colombia/2025/11/17/operativo-policial-incauta-seis-toneladas-de-marihuana-de-los-chatas-en-antioquia-hay-seis-capturados/
ai_21,2024-11-01,www.cgfm.mil.co,TRIGGER_EVENT,"Armada de Colombia asesta contundente golpe al Clan del Golfo en la región",0.800,https://www.cgfm.mil.co/es/multimedia/noticias/armada-de-colombia-asesta-contundente-golpe-al-clan-del-golfo-en-la-region
ai_22,2024-12-02,www.infobae.com,TRIGGER_EVENT,"Capturan a alias Piña, presunto cabecilla del Clan del Golfo, señalado de coordinar ataques y delitos en el Caribe",0.700,https://www.infobae.com/colombia/2025/11/30/capturan-a-alias-pina-presunto-cabecilla-del-clan-del-golfo-senalado-de-coordinar-ataques-y-delitos-en-el-caribe/
ai_23,2024-12-02,www.infobae.com,TRIGGER_EVENT,"Los Pachelly",0.600,https://www.infobae.com/tag/los-pachelly/
ai_24,2024-12-02,www.youtube.com,TRIGGER_EVENT,"Medellín crime news",0.300,https://www.youtube.com/watch?v=sTTIx9YhPak
